event_time,event_type,user_id,session_id,product_id,category,brand,price,device,country
12/12/2024 11:09,view,827,S678932,1259,smartphones,Razer,612.18,tablet,France
01/10/2024 17:31,cart,4026,S744267,1760,smart_home,Apple,131.92,tablet,USA
01/11/2024 07:23,cart,1489,S272172,298,monitors,HP,667.09,tablet,USA
15/12/2024 21:34,view,2039,S296922,1520,monitors,Nikon,758.4,desktop,France
21/10/2024 23:44,view,643,S874186,1772,smart_home,Sony,37.32,desktop,USA
04/11/2024 04:32,view,4549,S145078,272,audio,Nikon,128.49,desktop,UK
05/12/2024 04:02,purchase,4966,S978992,1482,laptops,Asus,786.27,mobile,USA
12/12/2024 20:51,view,4176,S447847,7,laptops,Bose,935.35,tablet,France
01/12/2024 11:01,purchase,3196,S707206,874,networking,Dell,127.81,mobile,France
16/10/2024 19:28,cart,1940,S187307,278,tablets,Philips,425.97,mobile,USA
29/12/2024 10:53,view,4981,S994768,1781,smart_home,Xiaomi,75.2,tablet,India
11/10/2024 16:11,cart,151,S361908,1789,smart_home,Samsung,297.3,tablet,USA
17/10/2024 23:58,view,780,S624100,32,audio,Canon,498.3,mobile,India
26/12/2024 10:38,purchase,89,S192962,1251,audio,JBL,234.93,desktop,India
21/10/2024 11:55,view,1955,S337841,664,appliances,Huawei,1393.86,tablet,USA
01/11/2024 12:00,cart,2035,S310934,946,audio,HP,413.38,tablet,India
12/11/2024 18:38,view,4110,S945350,1196,smartphones,HP,747.62,tablet,USA
04/10/2024 21:31,cart,3217,S992161,1153,tablets,Samsung,485.55,tablet,UK
21/12/2024 17:54,cart,3551,S885743,1064,cameras,Samsung,2270.93,tablet,France
26/10/2024 18:50,checkout,2983,S113476,719,smart_home,Panasonic,289.95,tablet,Germany
11/12/2024 20:12,cart,292,S582882,1418,audio,Microsoft,106.29,desktop,Germany
11/12/2024 14:40,view,4251,S234685,1193,gaming,Canon,221.7,tablet,Germany
23/11/2024 21:42,view,405,S596255,903,gaming,Acer,276.65,mobile,USA
28/11/2024 11:10,view,4271,S581237,1032,monitors,Acer,587.79,desktop,UK
07/11/2024 16:56,view,4664,S185226,455,laptops,Samsung,1327.72,desktop,USA
21/11/2024 12:43,cart,4998,S815856,1663,smartphones,GoPro,518.51,tablet,India
15/12/2024 03:15,view,149,S871283,1096,audio,Huawei,54.52,mobile,UK
09/11/2024 13:38,cart,652,S185434,1237,cameras,Nikon,2050.87,mobile,India
07/12/2024 14:43,cart,1933,S870585,1891,networking,Panasonic,198.91,desktop,Germany
12/10/2024 22:09,checkout,4625,S623739,1816,cameras,Microsoft,1218.02,mobile,USA
10/11/2024 22:00,view,1049,S397046,90,laptops,Panasonic,1051.54,mobile,UK
06/10/2024 23:32,cart,2696,S977329,529,cameras,Bose,511.45,desktop,UK
03/12/2024 23:21,view,4361,S409147,1470,smartphones,Dell,941.8,desktop,France
13/12/2024 00:24,view,1363,S339983,1359,gaming,LG,534.84,mobile,India
27/11/2024 07:54,view,2209,S840405,1172,gaming,Razer,86.57,mobile,UK
19/11/2024 03:29,view,4066,S181093,1920,smart_home,Razer,381.6,desktop,UK
03/12/2024 17:50,view,485,S756129,1274,smartphones,Razer,500.8,mobile,France
26/11/2024 14:47,cart,1038,S668390,812,smartphones,HP,792.2,tablet,France
13/10/2024 01:34,view,4580,S785399,1040,tablets,Dell,708.34,tablet,India
09/11/2024 23:22,view,406,S500755,1411,smart_home,Sony,215.27,desktop,USA
18/12/2024 20:00,view,558,S716510,602,tablets,Xiaomi,630.19,tablet,India
28/10/2024 22:24,cart,3912,S287586,123,networking,Huawei,247.3,tablet,UK
10/10/2024 10:26,view,3232,S549977,1512,gaming,Panasonic,182.77,desktop,Germany
23/11/2024 07:38,view,1046,S793338,1212,audio,Philips,459.5,mobile,UK
22/10/2024 23:32,view,4049,S530606,861,audio,Huawei,321.47,mobile,UK
05/10/2024 18:55,cart,1764,S629925,1859,monitors,Xiaomi,751.98,mobile,Germany
08/10/2024 17:38,view,792,S926501,219,networking,Philips,23.94,mobile,UK
02/12/2024 22:19,view,3157,S257650,1756,tablets,Lenovo,584.23,mobile,UK
16/10/2024 04:41,cart,3646,S369035,1508,cameras,JBL,1609.35,mobile,UK
29/10/2024 06:23,cart,4324,S572663,787,smartphones,Lenovo,536.37,tablet,France
04/12/2024 23:23,view,2285,S754321,1560,networking,Xiaomi,110.33,mobile,USA
11/12/2024 05:19,view,2313,S823525,454,tablets,Philips,348.72,mobile,Germany
27/11/2024 21:40,view,2326,S835037,1085,networking,Sony,205.58,tablet,USA
21/11/2024 16:00,checkout,2921,S401132,1341,laptops,Asus,1760.86,mobile,USA
14/11/2024 12:22,view,684,S565799,458,laptops,Microsoft,1707.37,mobile,Germany
19/12/2024 21:38,view,1377,S814853,1348,smart_home,Samsung,98.22,tablet,France
11/12/2024 01:04,purchase,1128,S408759,1267,audio,Nikon,172.24,mobile,USA
01/11/2024 13:53,cart,1651,S312260,1837,smartphones,Nikon,1076.63,desktop,India
21/11/2024 01:35,view,929,S704828,1410,tablets,Apple,311.78,desktop,India
12/11/2024 04:35,cart,3761,S401272,158,gaming,Asus,192.99,mobile,India
22/12/2024 16:59,checkout,1172,S363743,1834,appliances,Dell,505.83,desktop,Germany
17/12/2024 01:45,purchase,736,S977823,216,tablets,Nikon,795.21,tablet,Germany
05/12/2024 12:17,view,4632,S603747,1107,gaming,Apple,78.26,desktop,UK
12/12/2024 05:18,purchase,3525,S540231,1618,smart_home,Panasonic,212.52,mobile,USA
06/11/2024 10:43,view,4735,S559404,427,audio,Dell,422.45,mobile,USA
04/10/2024 15:32,purchase,4830,S222163,1904,smartphones,Asus,758.67,tablet,Germany
26/11/2024 04:23,checkout,2753,S993196,1358,audio,Samsung,237.6,tablet,France
07/10/2024 06:44,view,3319,S755716,60,smartphones,Apple,794.47,tablet,France
02/12/2024 20:43,view,3928,S330887,914,smart_home,GoPro,153.42,mobile,Germany
23/11/2024 21:14,view,1557,S747386,1847,monitors,Bose,180.24,mobile,USA
25/12/2024 00:03,view,1324,S282212,1254,appliances,Xiaomi,431.88,desktop,India
17/10/2024 16:28,view,4234,S518182,854,cameras,Lenovo,2384.06,desktop,UK
24/10/2024 23:30,cart,247,S823881,1633,audio,Razer,268.92,desktop,UK
17/12/2024 13:08,view,2788,S958821,725,cameras,Apple,982.05,tablet,Germany
08/12/2024 22:58,view,4110,S234119,963,smartphones,Razer,460.64,tablet,USA
01/10/2024 10:24,view,1,S688797,1440,gaming,LG,785.58,desktop,UK
14/10/2024 06:56,view,249,S913168,994,laptops,Bose,1240.5,desktop,France
16/12/2024 14:15,view,3741,S218112,182,audio,Nikon,53.71,desktop,USA
05/12/2024 09:45,cart,2386,S756821,1188,tablets,Panasonic,629.82,tablet,USA
21/11/2024 22:09,checkout,1337,S736163,1674,appliances,Asus,264.24,desktop,UK
04/11/2024 20:14,cart,3732,S601834,685,smart_home,Acer,376.01,desktop,Germany
17/11/2024 06:55,view,506,S763938,987,smartphones,Philips,760.98,tablet,USA
20/11/2024 19:17,view,1137,S660209,935,appliances,Nikon,1309.42,desktop,India
30/10/2024 14:48,cart,1402,S685137,1902,gaming,Asus,782.6,tablet,Germany
21/11/2024 10:14,checkout,54,S192316,1785,smart_home,Nikon,163.9,mobile,France
19/10/2024 13:55,cart,2641,S675751,714,audio,Apple,211.89,mobile,Germany
04/11/2024 23:03,view,2618,S282353,1992,laptops,Microsoft,1245.37,desktop,UK
23/10/2024 13:32,view,111,S230859,474,tablets,Samsung,657.82,tablet,Germany
15/11/2024 05:04,cart,1224,S709905,302,appliances,Philips,1369.2,mobile,India
27/11/2024 11:33,cart,336,S265322,1976,appliances,Dell,1117.74,tablet,India
27/11/2024 12:44,view,4946,S653894,78,appliances,Asus,468.49,desktop,India
29/11/2024 05:45,view,1288,S408575,1838,laptops,Philips,1124.31,tablet,France
27/12/2024 17:08,purchase,2280,S637236,274,audio,Panasonic,92.53,mobile,France
16/10/2024 05:46,cart,111,S792132,1929,cameras,Razer,2136.01,mobile,USA
06/10/2024 21:25,view,1425,S654923,397,audio,Nikon,71.29,mobile,Germany
06/12/2024 12:42,cart,1436,S806951,1880,gaming,Canon,197.1,desktop,USA
19/10/2024 09:15,checkout,1051,S102911,1390,networking,Asus,130.19,tablet,France
08/11/2024 16:49,view,2302,S759592,1165,audio,Acer,242.16,desktop,UK
06/11/2024 21:14,purchase,1566,S576213,1124,smartphones,Razer,866.47,mobile,India
10/11/2024 19:15,view,1474,S488160,573,cameras,Lenovo,1215.93,tablet,France
27/10/2024 01:47,cart,3496,S745131,377,laptops,Bose,734.33,tablet,UK
14/12/2024 05:16,view,4217,S663935,955,networking,JBL,279.19,tablet,UK
23/11/2024 12:43,cart,1696,S428984,898,audio,Huawei,136.66,mobile,India
14/10/2024 03:58,view,1899,S585932,1310,tablets,Microsoft,351.63,mobile,France
22/11/2024 18:08,view,3861,S865361,428,appliances,Acer,1202.97,desktop,India
12/11/2024 00:00,cart,3306,S356509,1633,smartphones,Canon,1172.81,mobile,India
11/11/2024 10:22,view,2893,S798345,1783,audio,Xiaomi,68.32,desktop,France
14/10/2024 15:14,cart,4279,S885727,1178,smart_home,Razer,177.91,mobile,France
02/12/2024 14:10,view,4100,S770620,1821,gaming,Microsoft,229.16,desktop,India
11/10/2024 02:46,purchase,4155,S110094,37,audio,Bose,424.4,tablet,USA
26/10/2024 01:31,view,4461,S610739,1043,gaming,Xiaomi,485.89,desktop,France
08/11/2024 14:08,view,2246,S616587,1593,gaming,Panasonic,317.85,mobile,UK
26/10/2024 15:15,cart,1017,S346017,116,audio,Asus,409.34,desktop,India
02/11/2024 09:41,checkout,1825,S380918,1422,audio,Acer,347,mobile,France
04/11/2024 09:54,view,3384,S434335,1290,monitors,LG,641.04,tablet,USA
08/10/2024 21:39,view,1245,S313056,1526,audio,Philips,422.18,mobile,UK
15/11/2024 12:13,purchase,1445,S248551,1376,appliances,Razer,519.1,tablet,USA
27/12/2024 22:48,cart,1419,S828487,1294,smartphones,Samsung,895.73,mobile,UK
16/11/2024 21:04,view,3808,S761965,395,smartphones,Samsung,414.76,tablet,India
16/12/2024 19:12,view,772,S137057,1792,laptops,HP,1567.39,mobile,UK
25/12/2024 18:37,cart,712,S588946,277,gaming,Microsoft,534.9,tablet,UK
11/11/2024 07:25,view,797,S313326,1348,gaming,GoPro,60.96,mobile,France
16/10/2024 12:39,cart,915,S575345,1949,networking,Asus,48.66,desktop,India
05/11/2024 02:13,cart,2755,S983214,480,gaming,Razer,154.98,mobile,USA
28/10/2024 02:04,checkout,1898,S612415,716,appliances,GoPro,1377.37,tablet,India
24/10/2024 02:19,view,1572,S121247,1571,monitors,JBL,497.16,tablet,USA
01/10/2024 05:00,cart,3968,S536093,45,appliances,LG,1229.34,mobile,Germany
09/12/2024 14:01,view,4628,S562285,150,monitors,Apple,668.67,mobile,UK
06/10/2024 21:01,view,1709,S943553,303,networking,Xiaomi,117.72,tablet,India
30/12/2024 21:29,view,4325,S960419,1373,smart_home,Samsung,379.5,mobile,USA
13/10/2024 20:01,cart,185,S850474,644,monitors,Razer,371.41,tablet,UK
05/11/2024 01:18,purchase,525,S951812,1938,gaming,HP,232.63,mobile,France
10/11/2024 19:55,view,4417,S516128,842,appliances,Acer,1481,tablet,Germany
15/12/2024 22:51,view,392,S865039,771,audio,Microsoft,439,mobile,UK
21/11/2024 22:42,purchase,3782,S692838,1760,smart_home,Bose,377.87,mobile,UK
25/10/2024 01:47,view,2453,S446267,91,tablets,Panasonic,652.77,tablet,UK
22/11/2024 03:09,view,1919,S600160,1716,audio,JBL,384.36,mobile,France
01/12/2024 19:30,checkout,3139,S162478,54,networking,Canon,202.35,mobile,USA
20/11/2024 16:17,cart,2219,S797994,1588,gaming,Huawei,376.02,tablet,India
25/10/2024 14:47,view,1740,S734544,1316,gaming,Canon,125.82,mobile,Germany
20/10/2024 11:31,view,4261,S686531,1411,laptops,Microsoft,1179.39,tablet,Germany
04/11/2024 22:58,view,2424,S742200,255,monitors,JBL,601.14,mobile,Germany
03/11/2024 11:26,view,501,S285555,888,appliances,HP,1480.18,mobile,USA
12/11/2024 19:44,view,2870,S112043,1538,appliances,Samsung,233.18,mobile,France
02/11/2024 05:26,cart,3871,S769755,1919,cameras,Microsoft,1638.96,desktop,USA
24/12/2024 12:01,checkout,206,S374528,53,laptops,Apple,1965.15,mobile,Germany
07/12/2024 01:23,checkout,987,S535326,1017,tablets,Apple,602.37,mobile,India
23/10/2024 05:36,view,4338,S483602,1055,tablets,Nikon,351.23,tablet,India
28/10/2024 07:48,view,1918,S664643,1409,audio,Philips,243.16,tablet,Germany
10/10/2024 12:00,view,4893,S364329,906,tablets,Asus,686.99,desktop,USA
27/11/2024 16:48,checkout,1353,S534087,624,tablets,Lenovo,898.48,desktop,France
13/12/2024 00:33,view,3593,S927976,1188,monitors,Asus,381.9,mobile,France
31/10/2024 22:54,checkout,2707,S120398,1375,networking,Sony,273.18,mobile,India
23/12/2024 11:31,cart,2508,S491035,1421,monitors,Acer,755.73,desktop,Germany
11/10/2024 22:42,cart,4390,S246768,996,audio,Sony,432.56,desktop,UK
04/11/2024 02:22,view,4207,S538915,177,gaming,JBL,526.28,tablet,France
29/10/2024 04:23,view,2503,S599928,1311,cameras,LG,1944.27,tablet,Germany
13/11/2024 08:20,view,571,S120160,1186,gaming,Huawei,484.41,tablet,Germany
19/12/2024 02:34,view,2710,S151212,758,networking,Lenovo,91.94,mobile,USA
20/10/2024 12:56,view,2339,S880187,1764,smartphones,Dell,663.11,desktop,Germany
09/12/2024 11:31,view,2394,S323584,551,appliances,Xiaomi,1027.13,desktop,USA
28/11/2024 01:44,view,4486,S568731,82,audio,LG,265.93,tablet,USA
04/12/2024 12:39,view,261,S222283,1101,laptops,Dell,759.9,desktop,France
14/12/2024 18:29,view,805,S429527,194,smartphones,Apple,428.99,mobile,India
25/12/2024 11:08,view,1289,S390112,873,smart_home,JBL,34.67,desktop,India
12/10/2024 09:20,view,2524,S742094,1848,smart_home,Sony,214.34,mobile,Germany
14/12/2024 02:57,view,1649,S602872,1487,networking,Asus,104.4,mobile,Germany
10/10/2024 14:35,view,4116,S961286,263,smart_home,Dell,364.45,tablet,USA
19/11/2024 01:51,view,2199,S669671,1905,smart_home,HP,165.93,tablet,USA
06/10/2024 16:39,view,925,S643614,312,tablets,Nikon,419.87,mobile,India
07/10/2024 20:30,cart,1401,S176745,1964,gaming,Dell,560.54,mobile,UK
26/11/2024 00:13,view,4315,S258739,1169,networking,Xiaomi,204.54,tablet,France
04/12/2024 21:29,view,4218,S813030,243,monitors,Microsoft,451.03,mobile,UK
06/10/2024 14:56,view,2508,S985380,1317,smart_home,GoPro,55.69,tablet,India
06/11/2024 07:59,view,4959,S736424,1456,laptops,Panasonic,813.1,desktop,Germany
18/12/2024 07:16,cart,3534,S916420,1319,appliances,Dell,1448.73,desktop,USA
05/11/2024 22:30,view,3483,S917514,1679,audio,Canon,360.87,mobile,USA
12/12/2024 01:37,checkout,3136,S369584,278,tablets,GoPro,670.83,tablet,India
20/11/2024 23:35,view,3675,S753591,1817,laptops,Huawei,1901.69,mobile,India
30/10/2024 15:53,view,1184,S943236,1750,laptops,Apple,875.29,desktop,India
22/11/2024 01:52,purchase,697,S198277,1409,smart_home,Samsung,273.43,tablet,USA
09/10/2024 04:19,view,314,S773384,1860,appliances,GoPro,1054.82,tablet,UK
08/10/2024 11:06,view,3881,S311365,170,audio,Asus,233.42,desktop,UK
27/10/2024 16:24,checkout,917,S799623,249,monitors,Panasonic,113.9,tablet,USA
21/12/2024 17:29,checkout,2769,S561846,630,smart_home,Huawei,299.77,desktop,India
17/12/2024 20:28,view,4817,S682951,356,cameras,Samsung,2347.04,tablet,USA
24/10/2024 05:51,view,4435,S298438,1846,audio,Nikon,105.88,tablet,India
29/11/2024 11:35,purchase,4318,S643797,1463,tablets,Huawei,769.87,desktop,Germany
17/10/2024 06:33,view,2709,S144740,1973,laptops,Apple,1139.5,mobile,USA
13/12/2024 00:08,view,4755,S722738,1439,cameras,Acer,1083.03,mobile,USA
23/12/2024 23:55,view,168,S822591,137,cameras,GoPro,1398.97,desktop,UK
08/10/2024 02:38,cart,965,S380249,43,networking,JBL,21.88,mobile,USA
18/10/2024 09:39,cart,4635,S576467,1637,gaming,Philips,107.88,tablet,France
04/11/2024 15:09,purchase,3785,S747130,305,smart_home,JBL,153.96,desktop,USA
15/12/2024 11:12,cart,4680,S686129,1293,networking,Acer,104.72,mobile,USA
17/12/2024 08:10,view,2746,S195256,1943,smart_home,Canon,223.47,tablet,India
08/11/2024 19:07,view,105,S755726,699,gaming,Microsoft,506.19,mobile,India
30/11/2024 15:34,cart,2561,S414487,1094,audio,Canon,368.41,tablet,India
02/12/2024 07:15,view,4075,S126139,1339,networking,Razer,88.55,tablet,France
05/10/2024 11:16,view,4534,S618737,1695,audio,GoPro,282.38,tablet,UK
16/12/2024 19:21,view,1047,S975975,355,audio,Acer,209.75,mobile,France
29/10/2024 13:51,view,3358,S251972,1132,monitors,Samsung,448.73,mobile,France
08/11/2024 00:06,checkout,2509,S544204,1023,smart_home,Asus,191.48,mobile,USA
11/12/2024 23:41,purchase,3898,S988632,1835,gaming,Acer,434.85,mobile,India
18/12/2024 06:35,checkout,1428,S450317,901,laptops,Huawei,869.43,desktop,India
09/10/2024 09:01,view,3787,S174247,1701,tablets,Lenovo,235.95,desktop,USA
14/10/2024 22:04,view,3537,S601026,486,cameras,HP,2479.83,desktop,France
17/10/2024 11:55,view,2173,S229034,1856,laptops,Lenovo,1429.51,mobile,France
05/12/2024 15:02,cart,3447,S455969,1218,laptops,Nikon,1990.49,desktop,France
24/10/2024 15:02,view,759,S683015,1608,smartphones,Xiaomi,519.43,tablet,USA
15/11/2024 11:55,view,59,S750292,256,laptops,JBL,1423.86,mobile,India
18/10/2024 22:38,view,3529,S305844,46,audio,Huawei,45.94,desktop,USA
30/11/2024 01:34,view,2033,S633680,1356,networking,Huawei,80.98,mobile,India
09/11/2024 04:18,view,3466,S994614,617,smart_home,Bose,139.04,mobile,USA
25/12/2024 14:45,view,517,S239556,224,monitors,HP,169.37,tablet,USA
04/11/2024 00:28,view,4755,S856884,202,smartphones,Samsung,446.06,mobile,UK
28/10/2024 11:22,view,2720,S467435,1928,appliances,Canon,705.31,desktop,India
02/11/2024 19:04,view,2257,S576340,189,monitors,Dell,647.28,mobile,USA
28/11/2024 03:25,view,4628,S234596,1079,cameras,Panasonic,2318.36,desktop,India
22/10/2024 00:37,view,1471,S218296,1930,cameras,Xiaomi,1662.26,desktop,India
26/10/2024 20:10,view,3144,S360356,653,cameras,Panasonic,1899.04,tablet,India
21/12/2024 19:07,cart,4246,S961656,1864,gaming,Panasonic,103.2,tablet,France
24/12/2024 21:16,view,2919,S409606,1661,audio,GoPro,195.08,mobile,UK
17/12/2024 13:31,view,4548,S753283,1462,monitors,Acer,238.11,desktop,USA
29/11/2024 12:06,cart,956,S568228,1249,monitors,Apple,175.29,mobile,India
02/11/2024 07:08,cart,1630,S818356,1073,smart_home,JBL,54.77,tablet,India
17/10/2024 12:57,view,2733,S782128,1550,laptops,Panasonic,543.47,mobile,India
12/10/2024 18:43,checkout,2726,S387721,906,smart_home,Asus,330.47,desktop,Germany
11/11/2024 11:48,view,1195,S301408,1969,gaming,Huawei,792.38,mobile,USA
04/12/2024 23:41,view,1837,S436178,1044,laptops,Samsung,1746.16,desktop,USA
10/12/2024 18:41,view,3764,S311845,579,appliances,LG,193.94,desktop,France
08/11/2024 04:38,view,1978,S756131,691,tablets,Canon,755.43,mobile,Germany
27/12/2024 20:06,view,4080,S258010,1729,networking,Asus,220.91,tablet,India
24/12/2024 18:18,view,882,S782866,1054,tablets,Apple,569.52,mobile,France
31/10/2024 05:36,cart,3304,S463298,530,laptops,Acer,418.29,tablet,UK
10/11/2024 05:23,view,210,S874216,1162,cameras,Philips,1785.52,desktop,Germany
05/11/2024 22:45,view,997,S401010,903,appliances,Apple,311.96,desktop,Germany
07/11/2024 15:13,cart,5,S998529,1984,smart_home,Panasonic,293.21,mobile,USA
13/11/2024 15:02,view,1480,S252906,1214,smartphones,Sony,1132.22,tablet,USA
05/12/2024 17:31,view,2275,S418573,771,laptops,JBL,703.34,mobile,France
01/10/2024 12:09,view,2980,S926639,1176,networking,Bose,88.45,desktop,USA
28/10/2024 10:01,view,3204,S298343,910,smartphones,Samsung,571.34,tablet,France
17/10/2024 07:52,view,593,S425380,641,gaming,Panasonic,774.52,tablet,France
02/10/2024 07:53,view,1649,S727199,668,audio,Microsoft,454.96,desktop,UK
29/12/2024 20:45,purchase,4556,S681432,1128,cameras,HP,1420.81,mobile,France
08/10/2024 10:06,view,188,S313741,1100,audio,Samsung,274.18,desktop,India
08/11/2024 08:56,view,4853,S122949,1731,networking,Asus,296.97,desktop,India
21/12/2024 17:00,view,2748,S542941,602,tablets,JBL,321.67,desktop,France
13/12/2024 01:11,view,4066,S378176,1372,networking,Panasonic,44.47,mobile,India
16/10/2024 06:05,cart,4479,S282780,636,audio,Asus,408.05,mobile,France
08/10/2024 06:20,view,4955,S382912,14,audio,JBL,389.35,mobile,USA
25/11/2024 00:27,view,866,S293970,1195,networking,Canon,185.75,desktop,USA
09/12/2024 01:21,view,3378,S827714,695,gaming,HP,149.22,tablet,France
24/12/2024 11:21,cart,433,S358275,1038,smartphones,Nikon,1157.06,mobile,USA
22/12/2024 23:31,cart,524,S665930,1313,networking,Philips,27.48,tablet,UK
24/10/2024 20:51,view,3888,S182925,479,audio,Lenovo,306.95,tablet,USA
09/12/2024 09:01,cart,1970,S381351,1402,smartphones,Acer,331.65,desktop,France
21/12/2024 07:51,view,3011,S841920,398,networking,Apple,57.54,desktop,France
26/12/2024 18:55,view,1651,S303007,1226,audio,Samsung,231.95,tablet,USA
30/10/2024 17:48,checkout,1827,S106074,905,networking,Dell,185.97,desktop,UK
29/10/2024 09:44,purchase,3190,S586384,116,appliances,Razer,174.04,mobile,Germany
01/11/2024 14:05,cart,3855,S364866,1207,tablets,Acer,879.59,desktop,UK
03/10/2024 05:18,checkout,1126,S869782,913,laptops,Philips,812.47,desktop,Germany
09/10/2024 00:01,view,2806,S333787,1023,appliances,Panasonic,694.44,desktop,France
12/12/2024 15:37,purchase,4860,S225156,128,gaming,Bose,723.36,desktop,USA
12/12/2024 11:02,cart,3463,S246933,444,cameras,Apple,319.12,mobile,India
23/12/2024 23:52,checkout,4596,S340297,1663,appliances,Microsoft,284.82,desktop,France
03/11/2024 01:54,purchase,725,S223900,1502,cameras,Samsung,1188.69,tablet,Germany
05/11/2024 02:38,view,2255,S527547,1079,tablets,Apple,720.69,mobile,USA
27/11/2024 13:47,checkout,3366,S579475,580,monitors,LG,608.92,desktop,UK
04/12/2024 06:57,checkout,3652,S764598,1700,appliances,Bose,638.99,desktop,USA
15/10/2024 16:05,view,1868,S709832,631,monitors,Acer,192.71,tablet,Germany
12/12/2024 09:08,cart,4575,S952592,1664,networking,Dell,161.82,tablet,Germany
03/12/2024 18:12,view,3951,S462746,131,cameras,GoPro,1494.46,desktop,Germany
06/10/2024 12:00,view,4179,S516599,221,tablets,Nikon,493.28,mobile,India
26/11/2024 07:28,view,3071,S216343,616,smartphones,GoPro,458.5,mobile,Germany
03/11/2024 00:57,view,3537,S996338,123,smart_home,Razer,328.52,tablet,France
10/11/2024 05:45,cart,4184,S831799,185,gaming,HP,789.37,desktop,Germany
07/11/2024 00:45,view,2037,S298982,610,tablets,Samsung,227.87,desktop,Germany
01/10/2024 12:55,checkout,2734,S520810,1437,appliances,Canon,1390.97,mobile,France
18/10/2024 17:06,view,4697,S398001,820,cameras,JBL,580.41,desktop,UK
15/12/2024 19:01,view,3495,S532059,1536,audio,Sony,372.09,tablet,USA
27/11/2024 03:14,purchase,3144,S585921,412,monitors,Huawei,745.41,desktop,France
07/10/2024 03:17,view,611,S659484,420,audio,Acer,76.57,desktop,Germany
25/12/2024 08:56,view,2738,S311977,570,appliances,Bose,1060.07,mobile,USA
15/11/2024 15:13,cart,1666,S933283,1687,audio,GoPro,476.23,desktop,India
10/10/2024 03:04,view,2056,S427226,1795,smart_home,Acer,166.61,mobile,UK
24/10/2024 06:14,view,3091,S592269,503,audio,Asus,397.18,mobile,USA
22/10/2024 10:05,cart,4861,S348647,1900,monitors,Bose,620.46,tablet,USA
07/10/2024 01:08,view,93,S691740,1571,smart_home,HP,306.94,mobile,India
01/12/2024 02:25,view,3975,S998820,509,audio,Lenovo,223.82,mobile,France
19/11/2024 22:52,checkout,1797,S715362,935,gaming,LG,278.95,mobile,UK
17/11/2024 00:56,view,3845,S315173,1124,appliances,LG,1367.53,tablet,France
14/10/2024 12:38,view,3178,S607403,747,tablets,GoPro,314.78,mobile,UK
25/12/2024 05:08,view,3938,S704498,97,gaming,Panasonic,115.97,desktop,USA
27/11/2024 03:54,view,1307,S114930,686,appliances,Apple,716.53,mobile,India
10/10/2024 01:02,view,1687,S537021,279,cameras,Bose,2188.42,tablet,Germany
17/12/2024 17:46,view,2738,S768997,1833,cameras,Nikon,346.49,mobile,Germany
20/10/2024 09:24,view,1493,S605429,1854,laptops,Nikon,1276.75,desktop,Germany
07/10/2024 09:43,view,1588,S510389,1792,audio,Bose,74.73,tablet,India
28/10/2024 17:34,view,4649,S993264,1208,smartphones,Xiaomi,948.46,tablet,USA
09/12/2024 21:51,view,430,S963515,1720,cameras,Lenovo,2159.29,tablet,India
22/11/2024 02:04,view,4092,S565915,1241,tablets,Dell,833.43,tablet,India
29/12/2024 20:40,view,4952,S791034,915,smartphones,Canon,300.94,tablet,India
24/10/2024 18:36,view,4642,S578393,1925,gaming,Razer,221.03,mobile,India
26/11/2024 22:47,checkout,294,S477925,531,cameras,Huawei,795.21,desktop,USA
30/11/2024 19:44,cart,2627,S134010,619,gaming,Bose,419.22,mobile,India
23/10/2024 00:58,purchase,3653,S143580,1541,networking,Lenovo,62.32,mobile,USA
18/11/2024 06:41,view,1446,S766569,546,appliances,Sony,602.1,tablet,UK
18/12/2024 00:39,view,2745,S182315,1503,monitors,Xiaomi,145.18,desktop,France
15/12/2024 04:32,view,1734,S526873,926,cameras,Razer,485.67,mobile,India
17/12/2024 14:54,view,2500,S921363,479,tablets,GoPro,598.73,mobile,UK
26/12/2024 20:19,view,4449,S698609,1696,appliances,Bose,991.8,tablet,India
28/11/2024 09:55,purchase,3632,S491593,1650,gaming,Apple,464.15,mobile,UK
29/12/2024 05:14,view,2268,S635732,1060,smartphones,Xiaomi,666.93,tablet,USA
09/11/2024 10:47,cart,3455,S575784,1967,monitors,Apple,398.91,desktop,UK
24/11/2024 12:34,view,1303,S767427,1532,smartphones,Philips,638.11,desktop,Germany
27/10/2024 14:53,view,1007,S357221,821,smart_home,JBL,276.08,tablet,Germany
03/11/2024 22:51,view,784,S931150,883,networking,Samsung,123.9,desktop,Germany
05/12/2024 22:24,checkout,1603,S742099,918,monitors,Philips,435.94,desktop,UK
18/10/2024 00:22,view,3827,S790256,1554,laptops,Samsung,1618.2,desktop,UK
23/12/2024 12:52,view,1471,S339758,398,appliances,Huawei,341.34,mobile,Germany
26/10/2024 01:50,purchase,874,S666832,1864,smart_home,Sony,60.15,tablet,USA
10/11/2024 20:25,view,4032,S971056,376,gaming,Panasonic,246.45,desktop,Germany
15/11/2024 15:31,view,797,S885843,1241,smart_home,Dell,334.58,desktop,France
08/12/2024 16:22,checkout,1373,S405760,170,gaming,Xiaomi,346.36,mobile,Germany
19/11/2024 00:24,cart,1029,S172059,1116,networking,HP,133.1,tablet,Germany
31/10/2024 09:28,view,2813,S757663,1819,monitors,Philips,469.08,tablet,France
03/11/2024 18:33,view,765,S601595,1171,audio,Apple,299.37,desktop,India
